1715 787
19895 7051
9974 15385
4335 2171
15254 19046
2025 5648
4859 12293
153 5890
15076 17958
2193 10362
5008 5992
15117 11425
16712 14695
6718 10178
5741 7048
8268 6607
7894 10978
10742 10381
774 5961
14295 8072
15438 5756
13271 5103
14856 11694
15136 15820
13366 5656
7594 6996
10781 11136
15461 351
14336 16747
5165 1285
3900 16261
2725 16867
19503 18869
3067 10165
7160 5878
14258 12649
17878 105
19999 7235
11980 18450
109 3379
19069 1727
15024 8338
1449 1457
17093 19113
11547 5024
5081 17596
8652 16157
18337 690
207 1887
1712 11982
11597 7947
13879 12100
3934 15341
1030 4748
7451 6814
17407 11658
1727 1688
19009 19844
3162 12359
14685 1541
10752 16017
16072 11325
16165 2584
4883 15730
10046 12634
8712 2652
922 12117
13769 10571
10044 5033
16716 6785
8651 15862
14008 10507
1122 2403
11085 5890
14317 8276
4654 15946
6017 14126
14889 9025
9604 11327
9093 15100
3817 13795
10347 15690
10693 16219
14994 2549
7342 16698
1676 9547
2592 19284
8237 12985
12390 18209
11436 15525
6209 14325
1019 4981
19244 18794
19139 8799
9848 1869
9905 7434
16567 2156
11117 17982
11012 2657
8546 7191
7009 8844
13865 11616
8215 18415
657 5426
16763 17263
11446 1062
14595 6555
17751 1371
4482 5441
15478 19933
7751 828
18673 5624
3319 18345
11557 13290
6337 3207
16264 7394
2879 2932
6846 16616
15590 10445
13998 4745
18806 17025
15428 7281
16424 17800
5541 6477
10674 8496
15505 14724
3362 15330
10063 10500
4126 4777
18823 13941
18597 995
3374 17147
2852 6304
13374 16929
8997 17166
5026 11948
14696 16960
819 4259
8619 14189
5434 6229
15112 3887
13674 18953
17726 16382
9287 4894
11752 5487
18525 931
17493 10791
4731 8886
18576 17037
15667 13212
5571 18093
15173 9278
10604 13557
4065 12211
2808 2889
8732 7568
7500 6072
1423 19162
1992 7059
17139 13101
17075 6914
6720 7916
16103 2165
3912 4915
16998 15486
7399 2088
7952 4391
13024 3060
11159 18666
8926 10201
5725 19861
16340 9089
12877 15288
15874 927
439 8867
11919 5428
4348 14549
3897 19334
2265 16936
7711 7097
11320 9342
12738 15671
5293 9123
5132 11440
17728 15606
16077 9538
1087 6058
3272 878
8121 19625
2790 18517
14580 10200
1876 19071
10119 6605
7022 15835
14879 7554
10945 14239
10804 10879
13994 11295
16958 15096
4426 13851
9269 16875
6571 14985
2048 10579
5223 2083
18068 14008
11704 15593
7746 15997
17848 10801
7434 12269
18304 16567
10976 16272
7490 3869
11332 11698
13637 10656
17989 6812
5954 11375
8595 5665
11024 18268
18423 14313
3447 15156
18638 12251
16995 15699
19457 4339
13636 11288
11083 11152
14118 18847
1694 13209
11440 1786
10860 12175
8404 13959
15678 699
15918 354
13213 17353
10142 4744
1968 11104
19327 9649
11542 5335
10410 9936
6839 10169
12223 7161
8627 1678
7421 4285
16273 17084
4850 16535
16769 13605
15983 19616
8963 17135
10447 130
1115 7284
9364 18908
12487 7883
11704 16484
14053 12772
8757 2251
9410 16598
14137 17059
7471 3791
14878 5649
7193 9547
1815 18502
4239 19617
16084 14727
12987 2754
18928 45
13469 4499
18109 7854
2875 8563
6775 19171
9602 1660
1521 5622
15111 7304
3689 5695
19437 12281
725 19395
202 15537
7298 12801
6911 2296
17362 6016
4523 7739
19516 14569
9615 14965
12645 14150
17201 11576
1701 307
8056 8327
17164 18344
14736 16141
1150 8572
17682 16889
2326 12717
12117 13787
10891 12605
13824 16452
17870 17697
5482 7900
10878 19252
6923 495
1111 12898
7661 15103
3338 19870
10572 5852
5373 6932
5596 8478
8855 1025
1645 19239
63 6930
5846 5728
13373 16371
15288 10721
1325 10840
12020 10794
15283 2626
11164 16179
3097 17388
3903 9635
152 8152
11862 2308
6424 2517
15444 14100
7374 13840
6780 714
4166 11377
10406 3246
1059 16064
14077 15992
10127 11584
7484 18784
6888 16424
13704 15669
16945 8733
10261 4571
6763 10659
9264 11321
17819 17496
14829 7820
18562 18231
11218 4559
1855 1112
9309 554
13335 10797
9853 2134
18016 189
14502 1220
4213 14527
7831 9234
16837 6575
11398 4616
8766 10667
6481 10310
1993 3733
9827 5626
7805 7092
422 11418
9792 11113
8931 19203
17048 17894
18460 6033
19004 14312
12555 9365
7582 4885
10235 1325
248 7615
3128 5003
17155 554
19764 8315
3 16641
4600 14100
12661 10450
1617 13483
9672 11700
14753 15669
18093 216
5003 9343
14481 1022
444 19544
10438 18390
3759 3063
17079 18817
4793 19205
481 17748
5170 18443
15362 12895
11983 10857
10330 12466
17324 7755
3246 5354
4342 5248
12841 8390
7688 9635
3116 14689
8095 1454
8400 9200
7040 142
14736 5722
17163 19442
17520 18422
13761 8917
4960 9319
4844 438
14204 19509
9234 11349
5571 7537
16211 11127
18053 16639
14909 3916
11903 1091
4790 13850
11566 5933
11392 15187
1489 9190
9442 18313
13467 3793
18283 17635
1739 10876
14056 3496
19863 14319
7652 5426
6077 7217
3348 13344
1880 18667
12580 386
2771 10495
11655 14674
1746 941
8707 9729
16360 4887
8314 18250
5028 9547
10611 3972
6684 2023
3401 15933
16033 9985
13569 2452
17330 8057
9243 1532
7148 5200
2835 256
17131 15365
15681 15644
966 18790
5514 16674
9654 6960
2813 18727
628 15461
7714 12272
10126 10431
8012 11087
6505 4589
17711 12846
3758 2791
12683 475
17372 14478
12166 11438
16076 7471
8385 4223
7935 6809
8806 2595
4596 13913
1532 11510
14907 5841
2011 5513
18298 12754
17090 10327
19006 10176
8761 9331
15595 3932
12525 19780
2561 10425
5208 1059
11167 716
1368 12936
18132 1919
17062 3068
12999 10132
4434 14786
5787 4155
11449 16180
17788 6431
8318 1354
5998 3381
944 19883
13445 1782
8312 18508
1518 18560
12371 12217
17380 14832
5335 14194
16197 3651
9239 1533
9046 14486
13816 10240
2965 10532
8144 5232
4331 9695
7235 7676
1189 18009
8967 10064
5873 17611
17066 2418
11436 3592
8931 9096
274 19276
4419 7612
10450 17345
18185 5621
18839 2347
3701 11700
19691 6259
3888 861
8867 18239
11709 524
4178 14054
6116 284
14275 10892
6787 13049
19642 17152
9422 4447
12286 5034
17951 17472
19280 12241
12437 231
7786 19620
9222 17456
10029 9615
12083 4141
6991 18145
17985 18603
4461 2402
8229 4628
14644 13100
19233 2734
18341 14227
8291 17137
10057 14678
18939 17775
16678 18832
1417 13042
15644 19281
2067 7895
16471 6528
15393 13890
2915 15684
12003 14223
15970 4849
17852 3172
10267 11896
7158 19593
10213 6681
12633 4717
1270 18232
2608 19136
16421 10707
1138 18681
10517 840
3358 6135
11070 11189
4776 6233
17102 6652
6300 12935
7833 14567
1017 7434
8491 14532
10321 11880
8113 13649
13022 9371
4850 9758
5411 13515
7877 5610
6086 15454
3047 16909
15032 3359
3 18772
16231 16445
17109 9170
2163 3381
7163 10143
16866 18618
19707 7633
6416 16915
1021 1227
6608 8601
880 4433
7322 11869
9060 2750
2977 8900
12678 1550
6713 8861
1511 13253
15695 6021
17220 19228
1610 12050
4095 3732
7456 13298
847 208
523 19311
9926 3887
18689 18179
15828 17239
17260 14491
16297 15321
2069 17941
3607 4628
1687 12236
6003 16199
15476 10236
8743 19832
14831 14173
10815 18871
953 14646
18246 19515
1955 590
4748 15616
13454 4931
8514 19197
18052 14351
810 3969
12202 9666
17623 7536
9824 17642
15649 12530
8248 8876
12925 15159
1214 2671
713 17738
10076 8375
888 649
19923 8256
3639 8347
9222 11561
4695 17543
1476 18228
5518 10511
12296 5350
2190 12952
17292 18119
1610 14571
5166 1862
8573 4091
11284 8737
7775 285
17242 3916
17521 2225
2996 299
2533 19780
7598 12144
13703 3619
11267 19687
8307 18131
2091 17298
422 4000
2449 18392
3057 6412
13049 374
11785 3362
16260 4259
19220 3170
14729 15951
11130 2488
5271 5166
3333 18559
12831 5859
1482 6429
8711 12976
7383 9919
7742 19484
2644 6490
15376 172
4209 8399
8733 16153
7877 6790
18318 4261
18547 11850
5136 8152
2012 4144
2032 18625
9690 10354
3436 11065
5597 17270
12981 13085
13007 16042
12819 10577
8583 10226
410 17374
16066 8058
4506 7257
2656 16534
19308 363
2321 18722
18339 3036
6910 15822
16524 4790
2382 12138
13707 493
7022 3714
6912 5725
13988 13531
17171 9766
1888 13476
1631 19119
1799 16927
11899 15654
548 286
12158 15149
19281 19991
17691 3515
1123 1865
3912 11395
10261 17069
3126 15589
12692 19720
13794 2425
2213 15806
18921 10301
6264 18483
19318 11586
9762 19442
9573 6478
10149 6556
12647 15882
10344 8068
7070 1392
5125 2577
7198 7950
8307 12622
1841 6694
12706 15235
15902 13686
19269 17457
11570 12114
15217 2488
15575 8411
4349 16378
10901 906
11458 10532
13150 15137
610 7960
2668 17447
17446 6821
19186 2963
801 1256
15090 17610
1771 222
13184 2637
12771 8390
19206 11699
11657 1012
15527 2014
3572 626
19509 7375
13055 13924
14835 9529
10362 4069
4841 922
12370 14894
13369 17709
7262 18029
16067 14550
1196 11590
4646 8164
1539 14938
4994 527
17495 634
2248 10761
15355 13661
8625 14210
7061 18207
2482 2842
10115 9965
1065 8184
756 3953
19247 2701
15532 1530
18157 886
3096 4651
3419 19735
10032 11821
8621 2660
7524 895
1961 10011
19148 19790
18008 6919
6854 14051
18839 16431
7294 11893
18565 6713
6099 15885
4146 585
15525 16993
17462 1043
8248 10902
17445 10808
15858 10904
8269 6811
13181 10868
2327 13976
2781 5992
5566 10901
13877 14072
17383 5570
7259 17741
19450 15744
5915 3470
1183 19042
10533 10997
6410 12424
12625 16753
15881 5803
11092 18789
11785 6361
16058 16542
6534 1097
15289 10594
7460 14902
413 15683
427 11301
7173 13256
7618 282
11915 17517
16433 21
9932 1902
11011 926
18775 13253
16363 18107
6022 11353
6104 19228
6807 11881
17138 4235
7835 8372
4815 11043
5528 4753
14036 4010
16990 14583
899 6511
15184 7974
13567 10870
3494 892
15116 5391
12681 12283
18583 9197
16639 11733
837 15067
2462 14773
1847 10260
8530 954
11754 14102
1255 10672
14605 7649
2644 5728
12856 16209
15525 18248
18356 13826
2998 7508
4389 15099
10058 4771
12722 10943
5336 15720
17978 4398
6297 6784
13548 13095
3976 11848
5800 7717
5855 3480
2881 505
11056 8664
8112 4851
19857 15831
3827 15779
1182 4443
5286 11218
7923 15773
6650 1894
19941 11342
3477 16459
12025 12113
931 5738
10863 5363
3555 17013
16414 7217
6385 1142
11059 18137
4014 3511
8411 10990
2719 14206
718 11163
3383 4432
13028 5036
17586 2541
4612 17917
19245 6463
7367 17523
13640 2484
1449 3504
17750 11704
1061 17802
3019 1713
15509 7955
16787 5027
6103 12103
18789 991
9604 2674
307 19884
12610 19914
6691 11175
7571 17043
3323 2786
430 8579
4701 1916
17665 13379
10221 7997
18232 9226
14949 9730
13896 11133
14236 13727
12096 14908
8788 1670
5863 15909
2890 12882
10617 19458
5839 222
11126 18023
7970 11384
1380 5556
12447 10236
7896 3183
1177 3132
1507 16803
15543 5713
12995 12548
10419 8312
903 1540
15043 8635
13231 6730
19926 7596
7680 8721
3808 13721
14840 17392
6192 16743
58 11634
18321 7181
8617 18194
5009 5765
15119 17945
6853 6200
19941 13445
2760 18998
2696 18984
5264 10415
1858 6494
5657 4012
8984 9639
15330 14161
4898 1603
6111 5800
3779 16373
814 16808
9021 6658
19634 11160
1953 784
3941 1612
8072 16611
18474 5843
3146 15633
11552 12321
13523 7548
9727 8879
9116 1677
18247 12599
8305 19733
16837 7036
18474 6412
9276 877
5818 15682
4652 5711
13838 16745
17812 14500
3503 4962
6040 9537
4295 840
3792 14751
12794 9114
2542 12041
10739 19514
14728 8507
10851 13894
18335 4537
13608 9728
3234 9996
5377 12856
10108 14305
18118 16284
12647 6350
19866 3349
9065 7125
18400 3803
11961 6243
10501 13227
15572 1114
10016 19173
5596 2456
12992 16487
6753 14595
3353 17693
12738 12509
2852 16863
9237 16182
3073 3215
8158 12432
7735 4526
3757 7657
7990 19966
7431 9686
11144 16355
1207 4353
10408 18105
13206 14805
15928 12210
2311 17100
913 17572
7028 5227
7952 3089
5678 10274
12632 18209
19216 15151
7703 5327
4294 12604
5261 5186
9588 8244
19029 16447
2737 18045
15142 3559
9764 4587
8960 6524
15027 2695
7921 19433
1332 15627
2678 15739
88 4231
5253 2872
17695 182
11549 17966
14300 7493
340 13166
19999 19376
6097 9439
5348 17008
10112 7836
2012 10549
12716 13328
16424 3849
15751 3079
10215 8853
1534 3958
6012 13876
19759 17629
15588 17239
13300 8541
9863 15519
10325 6735
18708 12685
18779 6898
12954 10125
3679 19615
17486 3260
14392 11941
18171 10354
14640 8983
10675 15219
6816 5104
8032 573
377 943
8352 19561
11564 3404
16710 12328
4372 4145
4254 8105
5735 2359
12676 7805
17349 3673
10840 4921
9018 13808
11424 3168
11670 19641
15557 11741
3264 16828
7669 6257
9137 15956
3932 16181
19778 3513
16879 10537
4395 16190
178 16931
7971 2779
5789 5759
16975 1812
3209 7744
16039 1467
1374 11225
3126 13327
2813 6581
16580 6017
9500 5589
11768 1359
15782 17747
12343 19572
19781 1749
17514 4902
9217 16990
10352 353
3980 6174
12351 1265
15648 3104
273 4594
4270 12707
2016 16221
4918 15989
15183 16509
17920 18331
11334 9425
5633 862
14057 17956
8237 7757
1070 10782
8890 14390
9817 6246
15358 10155
9679 16436
4973 4523
3611 10148
10292 13772
1274 18013
482 11239
19568 9116
964 10704
7298 17150
13741 8924
6014 15127
5387 8412
2433 8994
5896 6554
19718 16927
5552 3274
18546 8091
3396 6864
5773 16850
2905 6456
12405 12079
14080 9156
17255 1789
16058 17731
6064 19875
12915 3273
1467 2043
7276 2818
4106 3680
10890 19733
7 6932
11495 11833
19860 16109
782 2375
9559 6838
3689 11329
12802 2501
19720 2494
13072 18058
17092 13748
5466 10695
9140 15627
17716 5028
12478 15288
7511 2770
14398 12465
18470 10176
14252 1510
10489 11998
706 2727
14654 14342
3923 4925
11739 13705
16476 19936
11247 4551
835 141
11336 2597
17617 13711
17769 11343
9295 10403
4851 14559
3204 1577
16063 4985
2268 10408
8801 2722
10560 9576
15323 4939
13517 16916
10552 11368
5022 7256
16872 15694
3399 11573
8249 14419
1632 10982
6212 19893
13081 4214
911 1449
19208 17003
19456 14147
11606 10190
2437 17280
14114 11629
18484 9460
9629 2642
19834 5827
5115 17639
2471 16458
8620 2561
8728 14579
7999 11657
12429 4859
7887 18394
3134 18489
2856 18017
5302 1946
7987 745
3154 2598
3640 12832
16873 3727
18191 161
5150 901
2866 18024
14119 15280
3133 18285
15185 11108
8646 4477
12459 6059
289 7021
13817 12624
4823 11822
5189 13514
3755 18124
4411 6287
1423 14096
204 10901
17272 6247
4725 12919
10566 4098
6359 18394
4169 5776
10377 9720
8289 11535
1897 3418
4985 4889
9837 19095
10949 12225
3542 18398
2359 7141
7845 18420
19839 1229
10034 16550
5479 9046
8104 16437
19384 3549
18772 18538
7641 14186
6766 11215
11460 7666
3184 12857
8634 19266
473 13140
6421 5399
13650 14301
11751 11996
6912 15056
11423 1240
12422 471
1877 11337
10849 11447
12688 8069
546 12031
865 5225
5414 6912
16346 16791
19732 8546
12956 4629
10881 5486
2872 4499
497 11990
8638 11704
18829 4981
11950 9513
8282 8138
13480 8375
9484 16840
16302 11539
13936 14963
716 5081
10453 8657
3447 15487
1836 11661
13264 18186
10605 16330
853 5268
9157 12210
6730 14943
4123 8012
19119 4397
11846 11648
2144 7516
12111 12534
7257 19995
16393 13996
19031 18827
15635 638
12874 16306
8705 343
7506 8793
19847 16214
4327 5644
6140 6101
13042 875
15473 19807
14870 17005
6052 15536
5964 1687
14673 17866
1623 6338
16160 11841
19306 766
15980 13893
484 9008
18140 8097
12593 5689
5497 16775
19519 688
1159 14219
4828 12933
15200 13061
8856 8632
10137 1316
2705 17744
7784 3944
17128 4922
17564 19923
17981 5834
167 15312
14301 3387
17299 8775
12419 4335
5088 12277
6201 2550
11708 13523
17999 10333
8128 5739
9669 9715
18463 2485
8582 4405
2245 2279
18076 17727
12129 2314
19807 747
18003 8596
9971 13397
7776 16498
7789 19700
12814 14532
15116 909
14886 10706
7495 3383
4447 17234
1133 5087
4555 1514
16151 18476
3186 19336
8526 16577
9280 4294
16435 2673
8378 10383
18969 10642
10253 3094
13528 16769
8640 15399
7413 13915
8883 13200
16058 12095
8535 17907
10198 11051
15985 3354
14712 4887
12483 3945
14520 9697
669 11824
9917 6694
14613 12875
15843 7228
9042 12674
9463 14193
14724 13382
15970 452
13024 17955
7669 10091
12148 5972
608 15922
11971 18899
13627 15024
5585 16202
10618 13927
14030 12392
17229 9937
12770 6023
14629 5098
5210 8691
5899 5756
16609 5731
6627 5969
9270 6901
15758 10182
12720 11249
15147 16331
4243 16791
4933 8519
2979 18857
3569 8204
17141 8804
11549 7218
7988 11520
2050 8666
18426 3331
17630 14493
1643 2698
16524 7974
17316 389
17286 15373
6806 11729
9112 15125
10548 10654
16858 16179
5242 7867
18135 18357
4703 481
12893 19524
11077 5460
7982 3897
16925 8634
12100 9054
10309 2120
17932 3647
1701 18337
9513 15323
14172 12450
12209 15962
18550 11571
9896 11498
5060 16436
447 12435
11038 672
17857 9820
5905 19407
8653 1722
17801 3127
4716 1055
1432 6143
8842 14160
18127 9193
2977 5213
6455 8517
12527 15113
7018 14010
16452 8382
11836 6525
5679 8200
18745 13703
2183 15555
14732 15311
4917 5899
9284 17076
1014 3935
15766 17500
11137 17366
14851 1114
17039 376
7365 12815
3159 18010
7854 8285
16393 16647
12510 15668
18396 6997
19374 19162
13029 15308
19904 2035
4931 4825
8013 14926
1087 15037
16982 8451
6175 15957
6112 11542
12375 15398
10477 1160
12928 19837
5948 5076
19175 16748
443 16254
13578 145
7653 5818
2340 18389
1779 949
9901 601
5931 14703
3419 9622
15627 16907
11951 17253
7122 9432
2950 3346
2450 2922
19498 1253
13816 14659
15208 18753
17827 19861
8182 2030
16410 14801
18879 18865
3133 8268
10168 11252
12286 9988
6076 9646
18514 17593
5463 16222
7690 19183
11021 3617
15438 19650
2662 2508
16155 11295
7198 12677
8776 12706
12768 15216
16395 15266
3207 7618
2948 7177
5031 15296
7314 15844
6328 19162
5165 2102
4753 18559
3356 15097
16564 6530
15959 7330
9642 12095
13243 17467
13549 12299
6587 12415
4271 12003
18358 9068
14428 19238
16847 7138
19840 3123
5315 11564
4712 18929
640 7515
15929 8683
8337 17666
4490 17421
14516 18858
13609 19737
9827 7497
3613 7435
1290 5835
2185 8766
11166 9658
14659 17806
7920 9799
19191 19064
8768 12820
17987 16613
13825 17916
11894 19851
12540 9195
11797 18207
12602 15574
16321 4704
19578 19065
3701 4160
18375 1875
17445 1082
1735 18701
3571 17045
252 12660
10389 7326
9681 14290
824 546
2813 4436
16199 11758
2320 8244
19669 18375
19371 8109
4254 12224
17929 17728
3693 17925
12671 18398
11449 12015
3004 155
14726 8061
4464 7145
5535 19763
8939 14554
6119 7990
11611 694
15429 9542
5995 13342
8140 16372
17727 14520
4378 11501
4753 6931
16103 6983
1425 9006
17182 13066
19273 9178
757 2972
15065 13124
